,titles,category
51,용산참모줄줄이총선행출사표던진곳은,Politics
52,술잔이식기전에돌아오겠습니다말말말,Politics
53,현근택빠지니이번엔이수진비명윤영찬지역구출마할듯,Politics
54,작년방산빅매출영업익껑충수출증가영향,Politics
55,명품백논란에친윤무슨사과냐반격,Politics
56,이재명우리북한발언논란종북말버릇,Politics
57,용산의한동훈비토설에이준석서로다른팀인척유승민검사출신들정치수준이,Politics
58,친윤계사과불가론앞세워한동훈거취압박총선앞격랑김건희리스크대응내홍,Politics
59,동축로터형개인휴대전투드론소리없이날아가전차도박살,Politics
60,민주용퇴막말컷오프띄웠다중진물갈이대항마,Politics
61,닻올린이준석의개혁신당제지대빅텐트향배는,Politics
62,총리실고발이재명열상추정문자두고끝없는음모론,Politics
63,공화대선후보디샌티스중도사퇴트럼프지지선언종합,Politics
64,행정만족한순간후퇴책임리더십표본차관열전,Politics
65,인천서울호선연장난항정차역곳빠지고건폐장만부담,Politics
66,단독해병대준장명돌연보직인사명은개월만에교체,Politics
67,임혁백권역별비례제제안고착된선거제논의대안될까,Politics
68,유승민한동훈꽂은지한달도안돼또개싸움인가왜이런추악한싸움을,Politics
69,이준석이낙연과연대항상유효해,Politics
70,거대양당시스템공천에도자객공천잡음에마타도어혼란,Politics
71,자발적으로멈춰야공관위원장세대선중진겨눴다,Politics
72,김건희리스크회피술윤기자회견대신특정방송사단독인터뷰검토,Politics
73,최소석예상중랑을막내와시대첫째싸움총선,Politics
74,윤석열한동훈정면충돌암초부닥친여당,Politics
75,재벌저격수에서반도체전도사로변신한박영선,Politics
76,단독주한러대사북러무기거래익명의사진이뭔증거냐,Politics
77,김건희여사의혹사과놓고쪼개진국힘,Politics
78,파워게임양상돌아올수없는강건너나,Politics
79,친명공천논란잠재우기이재명이해찬공정한공천중요,Politics
80,닻올린이준석개혁신당영남서국민의힘과경쟁,Politics
81,막오른공천전쟁현역컷오프술렁감점없다,Politics
82,민주당탈당한최성전고양시장불법적이고폭력적이었다,Politics
83,이재명만난이해찬살아돌아와감명총선크게이겨야,Politics
84,싸움에밀린정치인들은줄줄이험지로,Politics
85,전대협한총련공천심사앞두고전면전,Politics
86,수도권출마자들명품백입장표명필요친윤몰카범죄인데왜사과하나,Politics
87,대통령실이불공정공천당내실제원인은명품백문제,Politics
88,선이상세대인위적감점없다,Politics
89,이관섭한동훈만나이지지철회할일할것사퇴거부,Politics
90,박영선삼성잡는저승사자나는지금반도체에미쳐있다,Politics
91,시한부언급한전여옥한밤중심경글제가총선때까지살아있을까요,Politics
92,혼돈의일대통령과한동훈사이에무슨일있었나,Politics
93,단독당정긴급회동한동훈사퇴요구없어친윤움직임변수,Politics
94,유경준원하는공천안하면내쫓겠다는협박나도받았었다,Politics
95,유승민또개싸움이냐,Politics
96,제부속실어떻게탄생할까배우자법제정목소리도,Politics
97,한동훈표정치개혁하나마나한얘기진부해,Politics
98,단독사천논란에한동훈이관섭윤재옥과비공개인회동몰카공작대응우려공유,Politics
99,대통령실한동훈사퇴요구국민보고할일할것,Politics
