,titles,category
71,서천상인목소리는외면현장서직접피해상인들과대화,Politics
72,같이가자자리있나요갈등사흘만에봉합분위기,Politics
73,단독김건희당이사과결정하면따를것의사전달공세우려에결론못내,Politics
74,국민의힘연패한지역전략공천가능서울마포을인천계양을해당,Politics
75,이원욱제지대통합위해당명대표공천까지도양보가능한판승부,Politics
76,배종찬윤한갈등에서한동훈버틴이유높은지지율덕한판승부,Politics
77,이준석한동훈차전약속대련서우세승차전있을것예측,Politics
78,에무심하던김정은위협에주목전선확대우려하는듯,Politics
79,김경율사퇴할뜻없다김건희명품백입장밝혀야,Politics
80,명품백대응김경율거취윤대통령한동훈뇌관그대로,Politics
81,인구절벽에병역제도바꾼다예비역병장도하사로임명,Politics
82,신평한동훈에충고현재권력이길생각버려라그건망상,Politics
83,이용호김건희사과불필요이슈자체가소진된상황한판승부,Politics
84,한동훈이재명에쏠렸던관심찾아왔다검색량폭발신현보의딥데이터,Politics
85,명품가방수수김건희가아니라김정숙이었다면김은지의뉴스,Politics
86,명품가방반환하면국고횡령사과아닌수사대상,Politics
87,전용열차같이타자한동훈자리있습니까,Politics
88,진중권갈등김경율거취로판가름김경율계속가는게대통령한테도나쁘지않아,Politics
89,마이웨이김경율사퇴안해김여사입장밝혀야,Politics
90,충돌이틀만에전격회동서둘러봉합나선속내는,Politics
91,김경율사퇴도미봉책불씨여전,Politics
92,갈등일단봉합김경율사퇴가능성은,Politics
93,손맞잡은한동훈암투병전여옥울컥두분에이나라운명걸려,Politics
94,직접대화로갈등조기진화민생현장서소통시작기회마련,Politics
95,회연속패배지역은전략공천,Politics
96,박영선장관반도체국가간리그의핵심클러스터반드시해야할일세상을보는창,Politics
97,민주총선예비후보간신경전에자제령계파전양상에경고,Politics
98,인비서국꽉꽉채운핵심리병철해임등회전문인사는여전,Politics
99,단독도발에목숨걸고나라지킨다한때미달해병대지원대급증,Politics
