,titles,category
63,네타냐후중동평화해치고있다벌어지는미이스라엘동맹관계,World
64,관영지반도체간섭줄이고수출늘려야,World
65,양자대결된공화경선뉴햄프셔도트럼프과반전망뉴햄프셔경선,World
66,자녀부모동시부양저출산부추기는더블케어,World
67,트럼프헤일리공화여론조사보니,World
68,네타냐후전쟁계속테러리스트면책안돼이팔전쟁,World
69,기시다파벌해산에도지지율바닥퇴진위기초반대,World
70,평균연령세우크라군년째이어지는전쟁에기진맥진,World
71,한때공화당신성디샌티스경선중도하차로정치경력타격,World
72,네타냐후하마스인질협상조건으로철군요구괴물에굴복않겠다,World
73,강경한뜻부드럽게설득한다상대방공감끌어내는행동가,World
74,차기대통령누가더횡설수설하나인지능력대결판된대선,World
75,이스라엘선제공격은평범한대응이었다는하마스필요했지만실수있어,World
76,그야말로불타고있다년만에연초부터불장,World
77,트럼프대항마공화대선후보디샌티스중도사퇴트럼프지지선언,World
78,서방제재하나마나러사우디제치고최대원유공급국등급,World
79,눈쌓이고일주일새명죽었다미국북극한파비명,World
80,부러우면지는건데서하얀금리튬만발견여기는중국,World
81,세계위리튬보유국됐다던태국이틀만에발표철회,World
82,우크라동부러점령지에포격최소명사망,World
83,트럼프지지선언한디샌티스후보직전격사퇴,World
84,러사우디제치고최대원유공급국등극서방제재여파,World
85,등디샌티스돌연사퇴미공화당경선트럼프대세로기우나,World
86,우크라이나러시아점령지포격최소명사망,World
87,핵심광물배제비현실적예외적용해야현대차등에건의,World
88,명태운전세기아프간서추락명생존,World
89,미공화여론조사트럼프헤일리,World
90,현대차정부에광물즉각배제비현실적한시허용필요,World
91,불구경바이든공화트럼프인지능력논란부채질,World
92,첫경선위디샌티스사퇴트럼프지지공화당경선파전,World
93,무료배송시대막내린다특단의대책에발칵정영효의일본산업분석,World
94,태국리튬만찾아세계위보유국됐다더니이틀만에철회,World
95,가자전쟁종식목표합의안협상압박이팔전쟁,World
96,의학기술그리고암의종말,World
97,이상도망가라인니므라피화산분출잿빛구름이사방뒤덮었다,World
98,공화대선후보디샌티스사퇴트럼프가바이든보다우수,World
99,월가열풍엔비디아메타모두사상최고치,World
