,titles,category
57,리뷰무선이어폰으로돌아온미키마우스아이리버엠플레이어프리,IT
58,돌연변이가커피품종마다맛과향차이만들었다,IT
59,리니지시간째먹통엔씨소프트빠른조치중,IT
60,웨어러블로봇잠재력큰시장승인절차돌입,IT
61,이그니스상장주관사로하나증권선정년까지상장예비심사신청,IT
62,양많고값싼나트륨이온배터리온다년규모,IT
63,전작보다사전예약쑥갤판매역대최대찍나,IT
64,작년국제해킹공격증가가북한발,IT
65,단통법폐지소식에휴대폰성지들썩불법보조금이틀만에만원올랐다,IT
66,사전예약불티갤럭시판매신기록전망,IT
67,카톡으로마지막편지남길수있다카카오추모프로필기능강화,IT
68,넥슨더파이널스불법프로그램몸살,IT
69,구글도위성통신야심드러냈다스페이스모바일첫투자,IT
70,총쏘는포켓몬닮은꼴게임대박팰월드뭐길래,IT
71,홈쇼핑양세형시리즈탄갈비찜방송매진이어간다,IT
72,주가폭등에도살벌한분위기직원명정리한다,IT
73,우주시대의전략요충지라그랑주점을선점하라,IT
74,천하의애플도자율주행포기수순애플카년으로출시더연기,IT
75,라인망가서연거래억엔웹툰나왔다사용자수위등극,IT
76,풍선형우주정거장터졌다시에라스페이스본격테스트시작우주로간다,IT
77,디스플레이분기만에흑자전환사업구조고도화성과,IT
78,안드로이드강요했다억과징금구글불복했지만패소,IT
79,애플비전프로에뜨거워진헤드셋시장삼성올하반기신제품으로응수나서나,IT
80,갤럭시사전판매신기록전망전작대비증가,IT
81,이구순의느린걸음단통법폐지후속대책이먼저다,IT
82,단독아내에게전화했는데다른사람목소리가는껐다켜라,IT
83,나죽으면내카톡어쩌지자식친구가대신관리해줄수있다는데,IT
84,온스타일품은홈쇼핑전문가박승표알파새수장으로,IT
85,먼저떠난남편카톡에서라도카카오톡추모프로필기능강화,IT
86,넷플릭스캐나다베이직요금제폐지광고형힘싣나,IT
87,업계콘텐츠대가감소안돼산정기준재검토해야,IT
88,연상호표스릴러선산넷플릭스글로벌톱올라,IT
89,꿈의신물질초전도체한국서진짜나올까하태경초전도기술촉진법안발의,IT
90,한일보다빨랐다대만프롤로지움전고체배터리공장가동,IT
91,제이통주파수경매단통법폐지득일까실일까,IT
92,작년소행공공해킹억건김정은이직접진두지휘,IT
93,당국게임규제공지삭제업계철회로단정짓긴일러,IT
94,범국가적해킹가능성제기한국정원북로사이버공격고도화나서,IT
95,국정원공공기관해킹시도건중건소행김정은목표진두지휘,IT
96,갤럭시울트라바닥에떨어뜨려봤더니,IT
97,요고예상과다르네파격요금제가입시주의점은,IT
98,나트륨이온배터리년엔중저가시장주도보다싸질것소부장박대리,IT
99,내카톡추모프로필전환여부본인이생전직접선택한다,IT
