,titles,category
90,신평한동훈스스로물러나야자기환상에완전히젖었다,Politics
91,동시심판론자로존재감키우는신창운의미리보는총선,Politics
92,김경율거친언행사과김여사사과입장엔변한게없어,Politics
93,삼성고동진현대공영운여야기업인영입전쟁,Politics
94,김경율의원들에분별없는발언죄송정제된모습보일것,Politics
95,총선정국핵으로떠오른김건희리스크민생토론회불참한의고심,Politics
96,당은내가이끈다한동훈사퇴거부하며보수선명성강조,Politics
97,김경율마리앙투아네트발언사과거친언행이불편함드려,Politics
98,멘토부활신평한동훈물러나야강성지지층환호에도취,Politics
99,당정충돌정면돌파한동훈윤과차별화나서나,Politics
