,titles,category
63,마을시장에포격최소명사망러시아본토도쾅쾅,World
64,부채상환위기잠비아서아프리카첫위안화입출금거래,World
65,대선풍향계뉴햄프셔경선공화승자바이든득표율주목,World
66,침묵하던다수나섰다독일서극우정당반대백만시위,World
67,고금리에강달러오나월가트럼프효과에촉각,World
68,뉴스라운지중동곳곳서미사일공습확전위기고조,World
69,명숨진피의땅들어선인도라마신사원모디의힌두민족주의본격화,World
70,공화트럼프헤일리양자구도이변도가능,World
71,인도네시아서화산곳잇단폭발대사관방문자제권고,World
72,윈난성소수민족지역산사태로명매몰명이미사망종합보,World
73,나진서화물옮겨싣는러시아사진유엔에전달,World
74,미군특전사명대후티반군아라비아해작전중실종전사,World
75,전쟁협박목적은제재완화와핵보유국인정,World
76,나노생산공장대만에추가건설계획,World
77,전기차모터핵심희토류영구자석기술수출금지대상포함,World
78,트럼프찍으면낙태금지에투표바이든대선광고임신중지권띄웠다,World
79,에머리조아려도움받다니무시하던푸틴대굴욕,World
80,기시다총리파벌해산승부수던졌지만퇴진위기,World
81,우크라동부러시아점령지피의일요일공습에최소명사망,World
82,유럽연합두국가해법거부하며폭주하는네타냐후에제재검토,World
83,달탐사선슬림일착륙약시간분만에전원꺼졌다,World
84,월클뉴스한국성형수술세계위중국대사관한국성형수술주의보,World
85,희토류영구자석제조기술수출금지로가치사슬강화,World
86,아랍중재국가자전쟁종식목표협상추진,World
87,러선박북한나진항서화물싣고회항위성사진공개종합,World
88,최대종교분쟁지에힌두사원열어모디선거캠페인시작,World
89,트럼프지지디샌티스중도사퇴양자대결된뉴햄프셔경선,World
90,북한위협이유로재무장판도라상자연일본,World
91,트럼프대세론초반굳히기헤일리반격의불씨살릴까,World
92,양자대결된뉴햄프셔경선트럼프헤일리,World
93,디샌티스도경선포기트럼프대세론굳히나,World
94,디플레우려에도금리개월연속동결,World
95,디샌티스하차대세론굳히는트럼프대결띄우는헤일리,World
96,우크라러가스터미널드론공격가격요동치나,World
97,파도휩쓸린동료구하러뛰어든네이비실대원명모두결국순직처리,World
98,연초불붙는채권시장우량회사채억발행,World
99,디샌티스하차에공화당후보트럼프로기울듯,World
